period,respondent,respondent-name,type,type-name,value,value-units
2024-02-19T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43160,megawatthours
2024-02-19T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43462,megawatthours
2024-02-19T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43974,megawatthours
2024-02-19T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45006,megawatthours
2024-02-19T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46990,megawatthours
2024-02-19T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49084,megawatthours
2024-02-19T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51581,megawatthours
2024-02-19T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54514,megawatthours
2024-02-19T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56182,megawatthours
2024-02-19T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54935,megawatthours
2024-02-19T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51614,megawatthours
2024-02-19T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48922,megawatthours
2024-02-19T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47381,megawatthours
2024-02-19T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46614,megawatthours
2024-02-19T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46332,megawatthours
2024-02-19T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46672,megawatthours
2024-02-19T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47425,megawatthours
2024-02-19T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48318,megawatthours
2024-02-19T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49115,megawatthours
2024-02-19T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48715,megawatthours
2024-02-19T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48102,megawatthours
2024-02-19T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45976,megawatthours
2024-02-19T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43058,megawatthours
2024-02-18T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42091,megawatthours
2024-02-18T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42210,megawatthours
2024-02-18T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42803,megawatthours
2024-02-18T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43991,megawatthours
2024-02-18T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45588,megawatthours
2024-02-18T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47608,megawatthours
2024-02-18T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49973,megawatthours
2024-02-18T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52495,megawatthours
2024-02-18T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54772,megawatthours
2024-02-18T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54999,megawatthours
2024-02-18T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53999,megawatthours
2024-02-18T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52130,megawatthours
2024-02-18T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51231,megawatthours
2024-02-18T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50664,megawatthours
2024-02-18T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50298,megawatthours
2024-02-18T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50487,megawatthours
2024-02-18T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51040,megawatthours
2024-02-18T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51823,megawatthours
2024-02-18T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52773,megawatthours
2024-02-18T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53724,megawatthours
2024-02-18T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53925,megawatthours
2024-02-18T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53502,megawatthours
2024-02-18T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52431,megawatthours
2024-02-18T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50128,megawatthours
2024-02-17T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49112,megawatthours
2024-02-17T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48711,megawatthours
2024-02-17T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48952,megawatthours
2024-02-17T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50081,megawatthours
2024-02-17T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51390,megawatthours
2024-02-17T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52362,megawatthours
2024-02-17T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52864,megawatthours
2024-02-17T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52511,megawatthours
2024-02-17T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50893,megawatthours
2024-02-17T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48524,megawatthours
2024-02-17T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46425,megawatthours
2024-02-17T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44333,megawatthours
2024-02-17T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42630,megawatthours
2024-02-17T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41710,megawatthours
2024-02-17T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41454,megawatthours
2024-02-17T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41443,megawatthours
2024-02-17T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41990,megawatthours
2024-02-17T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42949,megawatthours
2024-02-17T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44171,megawatthours
2024-02-17T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44943,megawatthours
2024-02-17T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45454,megawatthours
2024-02-17T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45709,megawatthours
2024-02-17T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45282,megawatthours
2024-02-17T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44401,megawatthours
2024-02-16T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44161,megawatthours
2024-02-16T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44201,megawatthours
2024-02-16T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44346,megawatthours
2024-02-16T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44542,megawatthours
2024-02-16T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44445,megawatthours
2024-02-16T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44480,megawatthours
2024-02-16T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44740,megawatthours
2024-02-16T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44663,megawatthours
2024-02-16T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43929,megawatthours
2024-02-16T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43321,megawatthours
2024-02-16T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41930,megawatthours
2024-02-16T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,39235,megawatthours
2024-02-16T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,37564,megawatthours
2024-02-16T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,36983,megawatthours
2024-02-16T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,37026,megawatthours
2024-02-16T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,37642,megawatthours
2024-02-16T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,38411,megawatthours
2024-02-16T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,39932,megawatthours
2024-02-16T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42009,megawatthours
2024-02-16T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44087,megawatthours
2024-02-16T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45099,megawatthours
2024-02-16T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45477,megawatthours
2024-02-16T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45287,megawatthours
2024-02-16T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43988,megawatthours
2024-02-15T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43609,megawatthours
2024-02-15T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43434,megawatthours
2024-02-15T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43352,megawatthours
2024-02-15T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43538,megawatthours
2024-02-15T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43519,megawatthours
2024-02-15T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43869,megawatthours
2024-02-15T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44052,megawatthours
2024-02-15T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44641,megawatthours
2024-02-15T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44797,megawatthours
2024-02-15T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44942,megawatthours
2024-02-15T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43781,megawatthours
2024-02-15T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40490,megawatthours
2024-02-15T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,38397,megawatthours
2024-02-15T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,37638,megawatthours
2024-02-15T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,37581,megawatthours
2024-02-15T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,38058,megawatthours
2024-02-15T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,38751,megawatthours
2024-02-15T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40302,megawatthours
2024-02-15T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42259,megawatthours
2024-02-15T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44231,megawatthours
2024-02-15T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45316,megawatthours
2024-02-15T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45791,megawatthours
2024-02-15T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45508,megawatthours
2024-02-15T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44240,megawatthours
2024-02-14T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43804,megawatthours
2024-02-14T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43548,megawatthours
2024-02-14T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43822,megawatthours
2024-02-14T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43887,megawatthours
2024-02-14T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44288,megawatthours
2024-02-14T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45238,megawatthours
2024-02-14T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46585,megawatthours
2024-02-14T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47971,megawatthours
2024-02-14T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49661,megawatthours
2024-02-14T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51071,megawatthours
2024-02-14T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49593,megawatthours
2024-02-14T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45461,megawatthours
2024-02-14T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42795,megawatthours
2024-02-14T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41544,megawatthours
2024-02-14T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41316,megawatthours
2024-02-14T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41342,megawatthours
2024-02-14T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41843,megawatthours
2024-02-14T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42819,megawatthours
2024-02-14T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44557,megawatthours
2024-02-14T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45842,megawatthours
2024-02-14T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46357,megawatthours
2024-02-14T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46422,megawatthours
2024-02-14T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45344,megawatthours
2024-02-14T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43518,megawatthours
2024-02-13T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43105,megawatthours
2024-02-13T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42726,megawatthours
2024-02-13T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42802,megawatthours
2024-02-13T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43372,megawatthours
2024-02-13T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44352,megawatthours
2024-02-13T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45919,megawatthours
2024-02-13T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47881,megawatthours
2024-02-13T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50195,megawatthours
2024-02-13T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53705,megawatthours
2024-02-13T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56029,megawatthours
2024-02-13T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54409,megawatthours
2024-02-13T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50036,megawatthours
2024-02-13T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46832,megawatthours
2024-02-13T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45515,megawatthours
2024-02-13T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44934,megawatthours
2024-02-13T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44705,megawatthours
2024-02-13T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44741,megawatthours
2024-02-13T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45388,megawatthours
2024-02-13T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46893,megawatthours
2024-02-13T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48712,megawatthours
2024-02-13T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49425,megawatthours
2024-02-13T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49322,megawatthours
2024-02-13T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48404,megawatthours
2024-02-13T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45566,megawatthours
2024-02-12T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44420,megawatthours
2024-02-12T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43937,megawatthours
2024-02-12T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44667,megawatthours
2024-02-12T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45647,megawatthours
2024-02-12T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47003,megawatthours
2024-02-12T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48487,megawatthours
2024-02-12T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49905,megawatthours
2024-02-12T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51645,megawatthours
2024-02-12T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52768,megawatthours
2024-02-12T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53122,megawatthours
2024-02-12T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50907,megawatthours
2024-02-12T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46796,megawatthours
2024-02-12T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44029,megawatthours
2024-02-12T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42743,megawatthours
2024-02-12T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42329,megawatthours
2024-02-12T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42453,megawatthours
2024-02-12T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42715,megawatthours
2024-02-12T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44246,megawatthours
2024-02-12T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46086,megawatthours
2024-02-12T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46224,megawatthours
2024-02-12T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47105,megawatthours
2024-02-12T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47437,megawatthours
2024-02-12T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47690,megawatthours
2024-02-12T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47780,megawatthours
2024-02-11T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47923,megawatthours
2024-02-11T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47577,megawatthours
2024-02-11T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47149,megawatthours
